"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2012', 'Quantity')","('Jan 2012', 'CIF (Baht)')","('Jan - Jan 2012', 'Quantity')","('Jan - Jan 2012', 'CIF (Baht)')"
FR,FRANCE,0,16300,0,16300
JP,JAPAN,340,126856,340,126856
KR,"KOREA,REPUBLIC OF",14400,891233,14400,891233
SG,SINGAPORE,43200,4918604,43200,4918604
SUM,SUM,57940,5952993,57940,5952993
