"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2021', 'Quantity')","('Feb 2021', 'CIF (Baht)')","('Jan - Feb 2021', 'Quantity')","('Jan - Feb 2021', 'CIF (Baht)')"
CN,CHINA,0,0,50000,332558
JP,JAPAN,33000,1672954,38125,1928187
KR,"KOREA,REPUBLIC OF",35400,3051078,51400,4444192
QA,QATAR,0,0,102000,3453761
SA,SAUDI ARABIA,170100,7621127,579900,21037406
CH,SWITZERLAND,0,709,0,709
TW,"TAIWAN, PROVINCE OF CHINA",288000,10027637,420000,14434486
SUM,SUM,526500,22373505,1241425,45631299
