"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2022', 'Quantity')","('Jan 2022', 'CIF (Baht)')","('Jan - Jan 2022', 'Quantity')","('Jan - Jan 2022', 'CIF (Baht)')"
CN,CHINA,7198,1535130,7198,1535130
DE,GERMANY,550,120648,550,120648
JP,JAPAN,5,35669,5,35669
SUM,SUM,7753,1691447,7753,1691447
