"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2020', 'Quantity')","('Feb 2020', 'CIF (Baht)')","('Jan - Feb 2020', 'Quantity')","('Jan - Feb 2020', 'CIF (Baht)')"
CN,CHINA,1,497,301,308025
FR,FRANCE,500,91928,2000,368110
HK,HONG KONG,0,0,44,8175
IL,ISRAEL,12000,763332,12000,763332
JP,JAPAN,57684,5856500,89384,10075858
KR,"KOREA,REPUBLIC OF",39049,2079968,78049,4125241
QA,QATAR,17000,473107,17000,473107
GB,UNITED KINGDOM,1,712,1,712
SUM,SUM,126235,9266044,198779,16122560
