"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('May 2017', 'Quantity')","('May 2017', 'CIF (Baht)')","('Jan - May 2017', 'Quantity')","('Jan - May 2017', 'CIF (Baht)')"
DE,GERMANY,0,0,25,3836
JP,JAPAN,2000,312593,2291,453169
NL,NETHERLANDS,225,39283,750,145552
SG,SINGAPORE,0,0,16000,2561357
CH,SWITZERLAND,3,10611,3,27901
TH,THAILAND,0,0,571,456313
SUM,SUM,2228,362487,19640,3648128
