"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2014', 'Quantity')","('Feb 2014', 'CIF (Baht)')","('Jan - Feb 2014', 'Quantity')","('Jan - Feb 2014', 'CIF (Baht)')"
JP,JAPAN,17060,2511386,40060,5943059
KR,"KOREA,REPUBLIC OF",6855,226212,87325,3852999
SA,SAUDI ARABIA,0,0,300,33628
TW,"TAIWAN, PROVINCE OF CHINA",0,0,32700,3299204
SUM,SUM,23915,2737598,160385,13128890
