"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2014', 'Quantity')","('Jan 2014', 'CIF (Baht)')","('Jan - Jan 2014', 'Quantity')","('Jan - Jan 2014', 'CIF (Baht)')"
IN,INDIA,425,22223,425,22223
SG,SINGAPORE,5367,546951,5367,546951
SUM,SUM,5792,569174,5792,569174
