"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2013', 'Quantity')","('Feb 2013', 'CIF (Baht)')","('Jan - Feb 2013', 'Quantity')","('Jan - Feb 2013', 'CIF (Baht)')"
BE,BELGIUM,0,0,10000,942780
CN,CHINA,10000,758365,10500,773742
IT,ITALY,14250,1999768,14250,1999768
KR,"KOREA,REPUBLIC OF",26308,2360932,110589,8589315
MY,MALAYSIA,2000,182070,2000,182070
PH,PHILIPPINES,0,0,3000,551862
GB,UNITED KINGDOM,15500,1232844,15500,1232844
SUM,SUM,68058,6533979,165839,14272381
