"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Sept 2022', 'Quantity')","('Sept 2022', 'CIF (Baht)')","('Jan - Sept 2022', 'Quantity')","('Jan - Sept 2022', 'CIF (Baht)')"
CN,CHINA,6000,941547,14640,2944557
JP,JAPAN,3540,791708,71326,23696195
SUM,SUM,9540,1733255,85966,26640752
