"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2023', 'Quantity')","('Jan 2023', 'CIF (Baht)')","('Jan - Jan 2023', 'Quantity')","('Jan - Jan 2023', 'CIF (Baht)')"
JP,JAPAN,109000,10828000,109000,10828000
KR,"KOREA,REPUBLIC OF",180000,15825947,180000,15825947
US,UNITED STATES,126096,10986232,126096,10986232
VN,VIETNAM,17775,914482,17775,914482
SUM,SUM,432871,38554661,432871,38554661
