"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2015', 'Quantity')","('Jan 2015', 'CIF (Baht)')","('Jan - Jan 2015', 'Quantity')","('Jan - Jan 2015', 'CIF (Baht)')"
JP,JAPAN,80,14682,80,14682
SA,SAUDI ARABIA,32000,1585405,32000,1585405
SUM,SUM,32080,1600087,32080,1600087
