"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Mar 2023', 'Quantity')","('Mar 2023', 'CIF (Baht)')","('Jan - Mar 2023', 'Quantity')","('Jan - Mar 2023', 'CIF (Baht)')"
JP,JAPAN,4,2118,764,224565
KR,"KOREA,REPUBLIC OF",108,32263,109,32556
SUM,SUM,112,34381,873,257121
