"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2016', 'Quantity')","('Jan 2016', 'CIF (Baht)')","('Jan - Jan 2016', 'Quantity')","('Jan - Jan 2016', 'CIF (Baht)')"
CN,CHINA,10800,709197,10800,709197
JP,JAPAN,9143,1195348,9143,1195348
KR,"KOREA,REPUBLIC OF",14000,989022,14000,989022
SUM,SUM,33943,2893567,33943,2893567
