"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Apr 2017', 'Quantity')","('Apr 2017', 'CIF (Baht)')","('Jan - Apr 2017', 'Quantity')","('Jan - Apr 2017', 'CIF (Baht)')"
JP,JAPAN,9000,349477,9000,349477
SG,SINGAPORE,4000,150010,74000,3116024
SUM,SUM,13000,499487,83000,3465501
