"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2020', 'Quantity')","('Jan 2020', 'CIF (Baht)')","('Jan - Jan 2020', 'Quantity')","('Jan - Jan 2020', 'CIF (Baht)')"
CN,CHINA,8481,2272903,8481,2272903
FR,FRANCE,1,531,1,531
JP,JAPAN,3700,534443,3700,534443
MY,MALAYSIA,0,57,0,57
NL,NETHERLANDS,25,13671,25,13671
SG,SINGAPORE,7,1073,7,1073
GB,UNITED KINGDOM,554,285499,554,285499
SUM,SUM,12768,3108177,12768,3108177
