"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Mar 2020', 'Quantity')","('Mar 2020', 'CIF (Baht)')","('Jan - Mar 2020', 'Quantity')","('Jan - Mar 2020', 'CIF (Baht)')"
CN,CHINA,460,162183,560,198324
JP,JAPAN,1540,409200,16995,4851238
SUM,SUM,2000,571383,17555,5049562
