"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Nov 2022', 'Quantity')","('Nov 2022', 'CIF (Baht)')","('Jan - Nov 2022', 'Quantity')","('Jan - Nov 2022', 'CIF (Baht)')"
CN,CHINA,13,25468,14653,2970025
JP,JAPAN,10655,2269597,88906,29245294
SUM,SUM,10668,2295065,103559,32215319
