"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2013', 'Quantity')","('Jan 2013', 'CIF (Baht)')","('Jan - Jan 2013', 'Quantity')","('Jan - Jan 2013', 'CIF (Baht)')"
BE,BELGIUM,10000,942780,10000,942780
CN,CHINA,500,15377,500,15377
KR,"KOREA,REPUBLIC OF",84281,6228383,84281,6228383
PH,PHILIPPINES,3000,551862,3000,551862
SUM,SUM,97781,7738402,97781,7738402
