"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2021', 'Quantity')","('Jan 2021', 'CIF (Baht)')","('Jan - Jan 2021', 'Quantity')","('Jan - Jan 2021', 'CIF (Baht)')"
CN,CHINA,4050,338587,4050,338587
HK,HONG KONG,1,496,1,496
JP,JAPAN,11005,1621482,11005,1621482
KR,"KOREA,REPUBLIC OF",141000,5373827,141000,5373827
SG,SINGAPORE,15000,813443,15000,813443
US,UNITED STATES,2612,1112527,2612,1112527
SUM,SUM,173668,9260362,173668,9260362
