"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('May 2013', 'Quantity')","('May 2013', 'CIF (Baht)')","('Jan - May 2013', 'Quantity')","('Jan - May 2013', 'CIF (Baht)')"
CN,CHINA,8,5556,16,11151
JP,JAPAN,0,0,44,25088
KR,"KOREA,REPUBLIC OF",53,27613,106,55377
SUM,SUM,61,33169,166,91616
