"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Apr 2017', 'Quantity')","('Apr 2017', 'CIF (Baht)')","('Jan - Apr 2017', 'Quantity')","('Jan - Apr 2017', 'CIF (Baht)')"
CN,CHINA,0,0,14750,1044305
IN,INDIA,0,0,20100,397385
JP,JAPAN,12200,873707,52318,4391444
KR,"KOREA,REPUBLIC OF",0,0,32000,2095380
SA,SAUDI ARABIA,123750,5055776,148500,6048085
SG,SINGAPORE,22000,1467279,71150,4160309
TW,"TAIWAN, PROVINCE OF CHINA",2000,195544,5650,528285
AE,UNITED ARAB EMIRATES,0,0,123750,4914312
SUM,SUM,159950,7592306,468218,23579505
