"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2023', 'Quantity')","('Jan 2023', 'CIF (Baht)')","('Jan - Jan 2023', 'Quantity')","('Jan - Jan 2023', 'CIF (Baht)')"
CN,CHINA,67100,3571254,67100,3571254
JP,JAPAN,652,148729,652,148729
KR,"KOREA,REPUBLIC OF",13,7266,13,7266
SG,SINGAPORE,11000,465829,11000,465829
AE,UNITED ARAB EMIRATES,98800,4343248,98800,4343248
US,UNITED STATES,122375,4532205,122375,4532205
SUM,SUM,299940,13068531,299940,13068531
