"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2023', 'Quantity')","('Jan 2023', 'CIF (Baht)')","('Jan - Jan 2023', 'Quantity')","('Jan - Jan 2023', 'CIF (Baht)')"
KR,"KOREA,REPUBLIC OF",78,43520,78,43520
SA,SAUDI ARABIA,141600,6343391,141600,6343391
TW,"TAIWAN, PROVINCE OF CHINA",300,109195,300,109195
SUM,SUM,141978,6496106,141978,6496106
