"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2019', 'Quantity')","('Jan 2019', 'CIF (Baht)')","('Jan - Jan 2019', 'Quantity')","('Jan - Jan 2019', 'CIF (Baht)')"
JP,JAPAN,333200,3384410,333200,3384410
MY,MALAYSIA,400,187511,400,187511
SA,SAUDI ARABIA,123750,4826789,123750,4826789
SUM,SUM,457350,8398710,457350,8398710
