"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2018', 'Quantity')","('Jan 2018', 'CIF (Baht)')","('Jan - Jan 2018', 'Quantity')","('Jan - Jan 2018', 'CIF (Baht)')"
JP,JAPAN,3000,257213,3000,257213
SG,SINGAPORE,76500,2791131,76500,2791131
TW,"TAIWAN, PROVINCE OF CHINA",600,200505,600,200505
SUM,SUM,80100,3248849,80100,3248849
