"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2023', 'Quantity')","('Feb 2023', 'CIF (Baht)')","('Jan - Feb 2023', 'Quantity')","('Jan - Feb 2023', 'CIF (Baht)')"
CN,CHINA,32200,2108975,32200,2108975
JP,JAPAN,0,0,109000,10828000
KR,"KOREA,REPUBLIC OF",55400,4532910,235400,20358857
GB,UNITED KINGDOM,12500,1632036,12500,1632036
US,UNITED STATES,268325,18962910,394421,29949142
VN,VIETNAM,35550,1750848,53325,2665330
SUM,SUM,403975,28987679,836846,67542340
