"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2012', 'Quantity')","('Jan 2012', 'CIF (Baht)')","('Jan - Jan 2012', 'Quantity')","('Jan - Jan 2012', 'CIF (Baht)')"
CA,CANADA,24750,1166942,24750,1166942
DE,GERMANY,6,3590,6,3590
JP,JAPAN,25,1509,25,1509
SA,SAUDI ARABIA,123750,4994513,123750,4994513
US,UNITED STATES,24750,1120264,24750,1120264
SUM,SUM,173281,7286818,173281,7286818
