"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2023', 'Quantity')","('Jan 2023', 'CIF (Baht)')","('Jan - Jan 2023', 'Quantity')","('Jan - Jan 2023', 'CIF (Baht)')"
IT,ITALY,34375,6028319,34375,6028319
KR,"KOREA,REPUBLIC OF",233700,20298687,233700,20298687
SUM,SUM,268075,26327006,268075,26327006
