"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2014', 'Quantity')","('Jan 2014', 'CIF (Baht)')","('Jan - Jan 2014', 'Quantity')","('Jan - Jan 2014', 'CIF (Baht)')"
CN,CHINA,11000,1178066,11000,1178066
IN,INDIA,2000,224514,2000,224514
JP,JAPAN,950,432114,950,432114
MY,MALAYSIA,1375,436102,1375,436102
AE,UNITED ARAB EMIRATES,26000,1395471,26000,1395471
US,UNITED STATES,20956,2189583,20956,2189583
SUM,SUM,62281,5855850,62281,5855850
