"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2023', 'Quantity')","('Jan 2023', 'CIF (Baht)')","('Jan - Jan 2023', 'Quantity')","('Jan - Jan 2023', 'CIF (Baht)')"
CN,CHINA,10900,3890696,10900,3890696
CZ,CZECH REPUBLIC,3,2939,3,2939
IN,INDIA,2745,1059712,2745,1059712
JP,JAPAN,7100,1365587,7100,1365587
US,UNITED STATES,172,88565,172,88565
SUM,SUM,20920,6407499,20920,6407499
