"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2017', 'Quantity')","('Jan 2017', 'CIF (Baht)')","('Jan - Jan 2017', 'Quantity')","('Jan - Jan 2017', 'CIF (Baht)')"
CN,CHINA,3050,339369,3050,339369
JP,JAPAN,42300,2936648,42300,2936648
NL,NETHERLANDS,1250,117214,1250,117214
SA,SAUDI ARABIA,84250,3861412,84250,3861412
SG,SINGAPORE,579500,39152593,579500,39152593
US,UNITED STATES,166554,27865487,166554,27865487
SUM,SUM,876904,74272723,876904,74272723
