"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2018', 'Quantity')","('Jan 2018', 'CIF (Baht)')","('Jan - Jan 2018', 'Quantity')","('Jan - Jan 2018', 'CIF (Baht)')"
BE,BELGIUM,12000,1135005,12000,1135005
JP,JAPAN,300,85026,300,85026
KR,"KOREA,REPUBLIC OF",99000,5955004,99000,5955004
SG,SINGAPORE,603750,25345872,603750,25345872
AE,UNITED ARAB EMIRATES,12350,584555,12350,584555
SUM,SUM,727400,33105462,727400,33105462
