"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2020', 'Quantity')","('Jan 2020', 'CIF (Baht)')","('Jan - Jan 2020', 'Quantity')","('Jan - Jan 2020', 'CIF (Baht)')"
BE,BELGIUM,24000,2530121,24000,2530121
CN,CHINA,2025,101621,2025,101621
DE,GERMANY,100,39364,100,39364
JP,JAPAN,8000,492328,8000,492328
GB,UNITED KINGDOM,1450,169161,1450,169161
US,UNITED STATES,38457,2551873,38457,2551873
SUM,SUM,74032,5884468,74032,5884468
