"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2012', 'Quantity')","('Feb 2012', 'CIF (Baht)')","('Jan - Feb 2012', 'Quantity')","('Jan - Feb 2012', 'CIF (Baht)')"
JP,JAPAN,2425,282787,6902,923518
KR,"KOREA,REPUBLIC OF",50000,2912504,63300,3857026
SG,SINGAPORE,38400,5208960,38400,5208960
SUM,SUM,90825,8404251,108602,9989504
