"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2013', 'Quantity')","('Jan 2013', 'CIF (Baht)')","('Jan - Jan 2013', 'Quantity')","('Jan - Jan 2013', 'CIF (Baht)')"
JP,JAPAN,25000,1614648,25000,1614648
TW,"TAIWAN, PROVINCE OF CHINA",64000,3739832,64000,3739832
SUM,SUM,89000,5354480,89000,5354480
