"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Sept 2017', 'Quantity')","('Sept 2017', 'CIF (Baht)')","('Jan - Sept 2017', 'Quantity')","('Jan - Sept 2017', 'CIF (Baht)')"
JP,JAPAN,0,0,180,148201
KR,"KOREA,REPUBLIC OF",5,2251,5,2251
SUM,SUM,5,2251,185,150452
