"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2021', 'Quantity')","('Feb 2021', 'CIF (Baht)')","('Jan - Feb 2021', 'Quantity')","('Jan - Feb 2021', 'CIF (Baht)')"
CN,CHINA,38428,2014260,69308,3576028
TW,"TAIWAN, PROVINCE OF CHINA",13,3518,14,3881
US,UNITED STATES,0,0,20,15759
SUM,SUM,38441,2017778,69342,3595668
