"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2013', 'Quantity')","('Jan 2013', 'CIF (Baht)')","('Jan - Jan 2013', 'Quantity')","('Jan - Jan 2013', 'CIF (Baht)')"
CN,CHINA,5000,505923,5000,505923
JP,JAPAN,22702,2828555,22702,2828555
KR,"KOREA,REPUBLIC OF",39900,2543733,39900,2543733
SG,SINGAPORE,26600,1315777,26600,1315777
SUM,SUM,94202,7193988,94202,7193988
