"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2022', 'Quantity')","('Jan 2022', 'CIF (Baht)')","('Jan - Jan 2022', 'Quantity')","('Jan - Jan 2022', 'CIF (Baht)')"
CN,CHINA,3501,330147,3501,330147
JP,JAPAN,99980,7679766,99980,7679766
KR,"KOREA,REPUBLIC OF",185000,9569498,185000,9569498
SG,SINGAPORE,15000,1052278,15000,1052278
SUM,SUM,303481,18631689,303481,18631689
