"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2020', 'Quantity')","('Jan 2020', 'CIF (Baht)')","('Jan - Jan 2020', 'Quantity')","('Jan - Jan 2020', 'CIF (Baht)')"
FR,FRANCE,1,610,1,610
IN,INDIA,3000,255200,3000,255200
JP,JAPAN,24500,1646028,24500,1646028
MY,MALAYSIA,50,50161,50,50161
SA,SAUDI ARABIA,346500,9486045,346500,9486045
US,UNITED STATES,30,47835,30,47835
VN,VIETNAM,35000,1380121,35000,1380121
SUM,SUM,409081,12866000,409081,12866000
