"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2012', 'Quantity')","('Jan 2012', 'CIF (Baht)')","('Jan - Jan 2012', 'Quantity')","('Jan - Jan 2012', 'CIF (Baht)')"
JP,JAPAN,581,319804,581,319804
MY,MALAYSIA,3440,648772,3440,648772
TW,"TAIWAN, PROVINCE OF CHINA",11000,950842,11000,950842
SUM,SUM,15021,1919418,15021,1919418
