"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2019', 'Quantity')","('Jan 2019', 'CIF (Baht)')","('Jan - Jan 2019', 'Quantity')","('Jan - Jan 2019', 'CIF (Baht)')"
BE,BELGIUM,24000,2626243,24000,2626243
CN,CHINA,16500,1395411,16500,1395411
DE,GERMANY,50,27694,50,27694
JP,JAPAN,35000,2578714,35000,2578714
KR,"KOREA,REPUBLIC OF",113750,7623516,113750,7623516
MY,MALAYSIA,10000,599673,10000,599673
AE,UNITED ARAB EMIRATES,378000,17609709,378000,17609709
US,UNITED STATES,221380,15104107,221380,15104107
SUM,SUM,798680,47565067,798680,47565067
