"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2012', 'Quantity')","('Jan 2012', 'CIF (Baht)')","('Jan - Jan 2012', 'Quantity')","('Jan - Jan 2012', 'CIF (Baht)')"
JP,JAPAN,130707,14245825,130707,14245825
KR,"KOREA,REPUBLIC OF",70150,4796406,70150,4796406
TW,"TAIWAN, PROVINCE OF CHINA",128000,10863170,128000,10863170
SUM,SUM,328857,29905401,328857,29905401
