"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2015', 'Quantity')","('Jan 2015', 'CIF (Baht)')","('Jan - Jan 2015', 'Quantity')","('Jan - Jan 2015', 'CIF (Baht)')"
FI,FINLAND,17,9244,17,9244
JP,JAPAN,29243,4184232,29243,4184232
KR,"KOREA,REPUBLIC OF",17000,807046,17000,807046
QA,QATAR,16500,779380,16500,779380
TW,"TAIWAN, PROVINCE OF CHINA",10,2202,10,2202
SUM,SUM,62770,5782104,62770,5782104
