"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2023', 'Quantity')","('Feb 2023', 'CIF (Baht)')","('Jan - Feb 2023', 'Quantity')","('Jan - Feb 2023', 'CIF (Baht)')"
CN,CHINA,1802,213394,3804,440310
JP,JAPAN,7040,1480842,8960,1888493
SUM,SUM,8842,1694236,12764,2328803
