"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Apr 2019', 'Quantity')","('Apr 2019', 'CIF (Baht)')","('Jan - Apr 2019', 'Quantity')","('Jan - Apr 2019', 'CIF (Baht)')"
CN,CHINA,5040,1340316,5040,1340316
JP,JAPAN,2150,650047,12400,3255627
SUM,SUM,7190,1990363,17440,4595943
