"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2018', 'Quantity')","('Feb 2018', 'CIF (Baht)')","('Jan - Feb 2018', 'Quantity')","('Jan - Feb 2018', 'CIF (Baht)')"
JP,JAPAN,11101,1293570,25731,3035150
SG,SINGAPORE,0,0,204000,10830470
SUM,SUM,11101,1293570,229731,13865620
