"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Apr 2017', 'Quantity')","('Apr 2017', 'CIF (Baht)')","('Jan - Apr 2017', 'Quantity')","('Jan - Apr 2017', 'CIF (Baht)')"
FR,FRANCE,0,0,4125,229556
JP,JAPAN,350,107284,3403,442362
KR,"KOREA,REPUBLIC OF",2400,150848,24400,1180375
SA,SAUDI ARABIA,24575,995424,74075,3031711
SG,SINGAPORE,968000,41403822,2867000,121638285
AE,UNITED ARAB EMIRATES,0,0,161200,7449231
GB,UNITED KINGDOM,0,0,2000,240668
US,UNITED STATES,0,0,244847,17667485
SUM,SUM,995325,42657378,3381050,151879673
