"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2014', 'Quantity')","('Jan 2014', 'CIF (Baht)')","('Jan - Jan 2014', 'Quantity')","('Jan - Jan 2014', 'CIF (Baht)')"
JP,JAPAN,500,33939,500,33939
NL,NETHERLANDS,2200,148877,2200,148877
SUM,SUM,2700,182816,2700,182816
