"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2021', 'Quantity')","('Jan 2021', 'CIF (Baht)')","('Jan - Jan 2021', 'Quantity')","('Jan - Jan 2021', 'CIF (Baht)')"
CN,CHINA,9760,2141166,9760,2141166
HK,HONG KONG,1,96,1,96
JP,JAPAN,9214,1622727,9214,1622727
US,UNITED STATES,123,126126,123,126126
SUM,SUM,19098,3890115,19098,3890115
