"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2022', 'Quantity')","('Feb 2022', 'CIF (Baht)')","('Jan - Feb 2022', 'Quantity')","('Jan - Feb 2022', 'CIF (Baht)')"
BR,BRAZIL,0,0,1375,171691
CN,CHINA,5000,202486,8000,321953
HK,HONG KONG,0,0,200,115890
JP,JAPAN,31513,3343335,34563,3712237
SA,SAUDI ARABIA,321750,14282962,321750,14282962
SUM,SUM,358263,17828783,365888,18604733
