"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2021', 'Quantity')","('Jan 2021', 'CIF (Baht)')","('Jan - Jan 2021', 'Quantity')","('Jan - Jan 2021', 'CIF (Baht)')"
CN,CHINA,30880,1561768,30880,1561768
TW,"TAIWAN, PROVINCE OF CHINA",1,363,1,363
US,UNITED STATES,20,15759,20,15759
SUM,SUM,30901,1577890,30901,1577890
