"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2022', 'Quantity')","('Feb 2022', 'CIF (Baht)')","('Jan - Feb 2022', 'Quantity')","('Jan - Feb 2022', 'CIF (Baht)')"
IN,INDIA,0,0,27,7277
JP,JAPAN,760,236351,760,236351
SUM,SUM,760,236351,787,243628
