"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2016', 'Quantity')","('Jan 2016', 'CIF (Baht)')","('Jan - Jan 2016', 'Quantity')","('Jan - Jan 2016', 'CIF (Baht)')"
DE,GERMANY,25,21407,25,21407
JP,JAPAN,2000,312212,2000,312212
MY,MALAYSIA,85000,3369312,85000,3369312
SA,SAUDI ARABIA,123750,5505786,123750,5505786
SUM,SUM,210775,9208717,210775,9208717
