"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Apr 2016', 'Quantity')","('Apr 2016', 'CIF (Baht)')","('Jan - Apr 2016', 'Quantity')","('Jan - Apr 2016', 'CIF (Baht)')"
CN,CHINA,0,0,72000,5188806
JP,JAPAN,0,0,2300,383163
KR,"KOREA,REPUBLIC OF",2000,104430,2000,104430
NL,NETHERLANDS,0,0,78,51774
SA,SAUDI ARABIA,99000,2992636,247500,7591189
SG,SINGAPORE,0,0,102000,3158602
TW,"TAIWAN, PROVINCE OF CHINA",0,0,1025,104372
SUM,SUM,101000,3097066,426903,16582336
