"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2014', 'Quantity')","('Jan 2014', 'CIF (Baht)')","('Jan - Jan 2014', 'Quantity')","('Jan - Jan 2014', 'CIF (Baht)')"
BE,BELGIUM,24000,2440212,24000,2440212
KR,"KOREA,REPUBLIC OF",500,63547,500,63547
SG,SINGAPORE,860000,43847532,860000,43847532
AE,UNITED ARAB EMIRATES,74100,3967939,74100,3967939
US,UNITED STATES,228293,18635270,228293,18635270
SUM,SUM,1186893,68954500,1186893,68954500
