"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2012', 'Quantity')","('Jan 2012', 'CIF (Baht)')","('Jan - Jan 2012', 'Quantity')","('Jan - Jan 2012', 'CIF (Baht)')"
DE,GERMANY,400,187106,400,187106
JP,JAPAN,52,31076,52,31076
NL,NETHERLANDS,2,1888,2,1888
SUM,SUM,454,220070,454,220070
