"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2021', 'Quantity')","('Jan 2021', 'CIF (Baht)')","('Jan - Jan 2021', 'Quantity')","('Jan - Jan 2021', 'CIF (Baht)')"
CN,CHINA,15500,873036,15500,873036
FR,FRANCE,1190,351150,1190,351150
DE,GERMANY,700,124619,700,124619
IN,INDIA,79080,2419700,79080,2419700
JP,JAPAN,24980,1229597,24980,1229597
KR,"KOREA,REPUBLIC OF",175400,6426501,175400,6426501
MY,MALAYSIA,4,7981,4,7981
US,UNITED STATES,230,129023,230,129023
SUM,SUM,297084,11561607,297084,11561607
