"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2015', 'Quantity')","('Feb 2015', 'CIF (Baht)')","('Jan - Feb 2015', 'Quantity')","('Jan - Feb 2015', 'CIF (Baht)')"
CN,CHINA,7700,575003,7700,575003
SA,SAUDI ARABIA,99000,4316708,99000,4316708
SUM,SUM,106700,4891711,106700,4891711
