"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Mar 2020', 'Quantity')","('Mar 2020', 'CIF (Baht)')","('Jan - Mar 2020', 'Quantity')","('Jan - Mar 2020', 'CIF (Baht)')"
CN,CHINA,6448,328259,6448,328259
JP,JAPAN,23920,3255737,54279,7027628
KR,"KOREA,REPUBLIC OF",108000,4597797,180000,7507072
SG,SINGAPORE,0,0,30000,1618180
US,UNITED STATES,50,20557,50,20557
SUM,SUM,138418,8202350,270777,16501696
