"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2016', 'Quantity')","('Feb 2016', 'CIF (Baht)')","('Jan - Feb 2016', 'Quantity')","('Jan - Feb 2016', 'CIF (Baht)')"
AU,AUSTRALIA,12000,954356,12000,954356
CN,CHINA,7,2013,10807,711210
JP,JAPAN,5276,719855,14419,1915203
KR,"KOREA,REPUBLIC OF",28000,1896582,42000,2885604
SG,SINGAPORE,25500,1095700,25500,1095700
SUM,SUM,70783,4668506,104726,7562073
