"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2013', 'Quantity')","('Jan 2013', 'CIF (Baht)')","('Jan - Jan 2013', 'Quantity')","('Jan - Jan 2013', 'CIF (Baht)')"
BE,BELGIUM,12000,1180999,12000,1180999
FI,FINLAND,2000,221437,2000,221437
JP,JAPAN,279000,22456667,279000,22456667
KR,"KOREA,REPUBLIC OF",176000,11367205,176000,11367205
MY,MALAYSIA,50000,3504731,50000,3504731
SE,SWEDEN,105000,6828883,105000,6828883
US,UNITED STATES,67198,6301560,67198,6301560
VN,VIETNAM,22000,1387059,22000,1387059
SUM,SUM,713198,53248541,713198,53248541
