"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2021', 'Quantity')","('Jan 2021', 'CIF (Baht)')","('Jan - Jan 2021', 'Quantity')","('Jan - Jan 2021', 'CIF (Baht)')"
BE,BELGIUM,12000,1295160,12000,1295160
SG,SINGAPORE,144000,4484084,144000,4484084
AE,UNITED ARAB EMIRATES,24700,836352,24700,836352
US,UNITED STATES,337021,21193106,337021,21193106
SUM,SUM,517721,27808702,517721,27808702
