"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Feb 2023', 'Quantity')","('Feb 2023', 'CIF (Baht)')","('Jan - Feb 2023', 'Quantity')","('Jan - Feb 2023', 'CIF (Baht)')"
IT,ITALY,3575,656463,3575,656463
JP,JAPAN,0,0,21500,1728429
KR,"KOREA,REPUBLIC OF",1,731,1001,145974
SG,SINGAPORE,870000,31136774,1350000,49111952
GB,UNITED KINGDOM,7575,1800256,7650,1833014
US,UNITED STATES,1375,140438,1375,140438
SUM,SUM,882526,33734662,1385101,53616270
